Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
33,No,Travel_Frequently,256,Sales,5,1,Life Sciences,1,4043,3,Male,85,1,3,Healthcare Representative,4,Single,9821,15690,6,Y,No,13,3,4,873,0,10,4,3,24,4,1,11
27,No,Travel_Frequently,408,Research & Development,27,2,Medical,1,4045,3,Male,42,1,4,Laboratory Technician,2,Single,17263,7959,7,Y,No,11,4,3,874,0,40,1,4,40,17,4,3
48,No,Travel_Rarely,1386,Research & Development,29,4,Other,1,4048,4,Female,53,1,1,Healthcare Representative,3,Single,19793,28408,0,Y,Yes,13,4,4,875,2,3,3,4,20,0,0,15
26,No,Non-Travel,630,Research & Development,6,5,Other,1,4050,4,Male,75,4,4,Sales Executive,1,Married,7879,6045,0,Y,Yes,20,4,2,876,0,23,1,3,36,3,12,1
52,Yes,Travel_Frequently,563,Research & Development,18,5,Human Resources,1,4053,1,Male,95,3,2,Healthcare Representative,3,Single,8387,8584,2,Y,Yes,13,3,3,877,2,9,0,3,14,15,13,12
39,Yes,Travel_Rarely,435,Sales,4,4,Marketing,1,4055,2,Male,31,4,5,Healthcare Representative,1,Single,16615,6029,6,Y,Yes,17,3,2,878,1,32,6,4,24,16,5,9
33,No,Non-Travel,1025,Sales,10,3,Marketing,1,4058,2,Male,98,4,4,Sales Executive,3,Single,11418,21419,3,Y,Yes,14,3,2,879,2,37,0,4,7,9,4,14
39,No,Travel_Frequently,1218,Sales,21,2,Marketing,1,4060,2,Female,80,1,5,Laboratory Technician,3,Divorced,14729,21319,9,Y,No,13,3,1,880,3,2,5,1,34,12,8,2
60,No,Non-Travel,857,Research & Development,7,5,Technical Degree,1,4063,4,Male,81,3,3,Healthcare Representative,3,Divorced,8261,25854,6,Y,Yes,13,3,3,881,2,30,5,1,35,7,5,1
47,No,Non-Travel,1024,Research & Development,17,4,Other,1,4065,2,Female,73,4,2,Sales Representative,1,Married,10259,18680,2,Y,No,13,3,3,882,2,22,6,2,1,16,2,1
28,No,Non-Travel,1395,Sales,9,4,Life Sciences,1,4068,1,Male,95,4,1,Laboratory Technician,1,Divorced,2489,29947,2,Y,Yes,19,4,1,883,1,21,3,1,4,4,7,7
50,Yes,Travel_Frequently,1270,Research & Development,27,3,Technical Degree,1,4070,1,Female,97,4,2,Sales Executive,4,Divorced,17351,28468,7,Y,Yes,15,3,2,884,0,22,0,1,14,18,3,9
56,No,Non-Travel,134,Research & Development,23,5,Other,1,4073,3,Female,77,3,1,Healthcare Representative,1,Married,15438,2757,1,Y,No,17,3,2,885,2,11,3,1,36,17,2,1
47,No,Travel_Frequently,1419,Sales,17,2,Medical,1,4075,2,Male,47,3,3,Laboratory Technician,1,Married,7911,9468,3,Y,Yes,11,3,3,886,2,4,0,3,6,14,11,14
33,No,Travel_Frequently,827,Research & Development,29,5,Human Resources,1,4078,4,Male,72,2,5,Sales Executive,4,Divorced,6732,10130,6,Y,Yes,13,3,2,887,3,36,1,4,20,17,8,15
33,No,Travel_Rarely,551,Sales,6,1,Marketing,1,4080,3,Female,53,3,4,Laboratory Technician,1,Divorced,8823,21311,5,Y,Yes,13,4,2,888,0,14,2,3,23,12,11,13
58,No,Travel_Frequently,631,Research & Development,19,2,Other,1,4083,1,Female,35,3,2,Sales Executive,4,Married,10452,26883,5,Y,No,13,3,3,889,3,12,5,3,26,3,0,8
46,No,Travel_Frequently,530,Sales,3,4,Technical Degree,1,4085,1,Male,36,2,3,Healthcare Representative,1,Married,8533,15034,6,Y,No,12,4,3,890,0,29,5,4,16,11,7,9
48,No,Travel_Frequently,1287,Sales,21,3,Technical Degree,1,4088,2,Female,64,1,2,Sales Representative,2,Married,6217,5887,8,Y,Yes,20,3,1,891,2,13,1,4,7,6,9,8
45,Yes,Travel_Frequently,137,Sales,23,1,Medical,1,4090,2,Male,88,3,4,Healthcare Representative,3,Divorced,8318,27584,7,Y,No,18,4,2,892,3,29,5,2,7,0,2,0
54,Yes,Travel_Frequently,1362,Sales,17,5,Other,1,4093,1,Male,56,3,5,Laboratory Technician,2,Single,14493,15013,2,Y,Yes,18,4,2,893,2,0,4,1,7,3,8,14
34,No,Non-Travel,128,Sales,17,2,Human Resources,1,4095,3,Female,92,4,1,Laboratory Technician,2,Single,9278,16336,7,Y,Yes,13,4,4,894,1,24,4,2,33,15,1,3
35,No,Travel_Rarely,148,Research & Development,26,2,Marketing,1,4097,2,Male,55,1,5,Sales Executive,3,Married,6442,27921,9,Y,No,13,3,2,895,2,14,6,1,27,15,10,9
33,No,Non-Travel,1477,Sales,24,3,Life Sciences,1,4100,3,Female,40,2,1,Sales Representative,4,Single,14717,23936,8,Y,Yes,16,4,1,896,3,39,2,4,26,15,1,11
36,No,Travel_Frequently,653,Research & Development,4,5,Technical Degree,1,4102,2,Female,72,4,3,Manufacturing Director,1,Married,6514,26082,8,Y,No,14,4,3,897,3,10,6,4,29,0,7,14
42,No,Travel_Rarely,948,Sales,21,2,Marketing,1,4105,3,Female,83,1,5,Manufacturing Director,1,Married,2404,29963,3,Y,No,16,3,4,898,1,39,5,4,8,18,12,16
25,Yes,Travel_Frequently,987,Research & Development,3,4,Technical Degree,1,4107,1,Female,31,2,5,Manufacturing Director,4,Married,2340,21694,3,Y,Yes,20,3,2,899,0,40,1,1,21,2,9,3
57,No,Travel_Frequently,1041,Research & Development,7,3,Human Resources,1,4110,4,Female,32,1,1,Sales Executive,2,Single,7115,13997,7,Y,Yes,19,4,2,900,0,0,6,4,19,4,13,2
22,No,Non-Travel,1070,Research & Development,8,2,Other,1,4112,1,Male,83,1,3,Healthcare Representative,2,Married,4664,5945,3,Y,Yes,13,3,1,901,0,1,4,2,23,15,10,15
30,Yes,Travel_Rarely,869,Sales,17,3,Life Sciences,1,4115,4,Female,66,3,4,Healthcare Representative,4,Married,9504,21907,6,Y,Yes,16,3,1,902,1,25,1,1,32,12,5,2
43,No,Travel_Frequently,293,Sales,11,4,Medical,1,4117,2,Female,66,3,1,Manufacturing Director,4,Married,8562,16000,9,Y,No,16,4,1,903,1,12,0,2,27,12,10,15
24,No,Non-Travel,1206,Research & Development,16,5,Life Sciences,1,4120,1,Female,76,4,1,Sales Representative,2,Married,15739,14848,6,Y,No,14,3,1,904,1,34,0,3,32,14,8,4
47,No,Non-Travel,740,Sales,16,4,Medical,1,4122,3,Female,62,4,3,Laboratory Technician,2,Single,3513,8012,1,Y,Yes,18,3,4,905,0,23,4,3,32,12,1,9
25,No,Non-Travel,1355,Sales,21,3,Medical,1,4125,4,Female,87,1,1,Sales Representative,3,Single,2066,15026,1,Y,Yes,11,3,4,906,3,5,0,2,17,5,8,0
49,No,Travel_Rarely,334,Research & Development,27,5,Medical,1,4127,2,Female,44,1,2,Laboratory Technician,2,Single,10704,19264,8,Y,No,15,3,1,907,1,20,1,2,8,8,1,5
25,No,Travel_Frequently,445,Research & Development,16,1,Marketing,1,4130,2,Female,34,3,5,Sales Representative,1,Single,9361,15544,6,Y,Yes,17,3,2,908,2,25,3,3,1,17,9,9
32,No,Travel_Rarely,662,Research & Development,12,5,Technical Degree,1,4132,1,Female,86,1,4,Laboratory Technician,2,Divorced,19548,25436,5,Y,No,11,3,2,909,2,17,2,1,26,13,4,17
25,No,Non-Travel,634,Sales,9,2,Marketing,1,4135,2,Male,79,3,1,Healthcare Representative,3,Married,8986,3391,6,Y,Yes,17,3,1,910,2,37,2,4,29,15,9,12
43,No,Non-Travel,1454,Sales,15,2,Medical,1,4137,1,Male,35,4,5,Manufacturing Director,4,Single,12332,16453,0,Y,No,20,4,1,911,2,39,4,1,20,12,15,14
28,No,Non-Travel,1033,Research & Development,7,3,Human Resources,1,4140,2,Male,94,2,3,Manufacturing Director,2,Single,6184,21487,5,Y,No,16,4,3,912,0,36,5,4,33,5,2,1
50,No,Travel_Rarely,1091,Research & Development,11,4,Technical Degree,1,4142,2,Female,89,1,4,Sales Executive,4,Divorced,12267,21916,9,Y,No,16,3,4,913,3,29,2,2,31,0,5,0
42,Yes,Travel_Frequently,405,Research & Development,6,5,Medical,1,4145,3,Male,53,1,5,Laboratory Technician,3,Divorced,14693,21992,9,Y,No,13,3,2,914,1,26,4,2,15,17,8,17
19,No,Travel_Frequently,1245,Research & Development,24,1,Technical Degree,1,4147,4,Female,99,3,4,Sales Executive,2,Single,18564,28030,1,Y,Yes,20,3,1,915,3,33,5,1,24,13,3,14
36,No,Travel_Frequently,682,Research & Development,1,5,Other,1,4150,2,Male,52,2,2,Manufacturing Director,2,Married,16560,8770,5,Y,No,15,3,2,916,3,0,3,2,12,17,3,8
38,Yes,Travel_Rarely,334,Sales,9,2,Medical,1,4152,4,Male,79,2,4,Sales Executive,4,Single,11769,10722,3,Y,Yes,18,4,1,917,0,24,6,3,17,15,12,10
40,No,Non-Travel,388,Sales,5,5,Human Resources,1,4155,3,Female,66,3,3,Laboratory Technician,2,Single,6676,19256,5,Y,Yes,14,4,2,918,1,37,6,1,29,0,9,7
41,No,Non-Travel,1408,Sales,14,1,Marketing,1,4157,4,Male,49,1,3,Sales Representative,4,Divorced,3457,16806,7,Y,No,17,4,2,919,3,4,2,2,2,15,13,7
37,No,Travel_Rarely,999,Research & Development,9,3,Marketing,1,4160,2,Male,51,4,5,Healthcare Representative,2,Single,16993,16100,4,Y,Yes,15,3,1,920,0,37,4,2,13,0,13,10
55,No,Travel_Rarely,452,Research & Development,26,4,Marketing,1,4162,3,Male,68,1,1,Manufacturing Director,2,Divorced,13934,21913,0,Y,Yes,20,3,3,921,3,40,6,1,3,15,5,12
60,No,Travel_Frequently,909,Research & Development,22,5,Other,1,4165,4,Female,93,3,3,Manufacturing Director,1,Single,2971,7221,4,Y,Yes,13,3,4,922,3,4,1,1,32,2,3,6
36,Yes,Travel_Rarely,1160,Research & Development,25,5,Life Sciences,1,4167,3,Male,55,4,4,Healthcare Representative,2,Single,6599,21451,8,Y,No,19,4,4,923,1,31,6,2,21,1,15,4
37,No,Travel_Rarely,867,Research & Development,28,5,Other,1,4170,1,Female,59,3,3,Sales Executive,2,Married,8306,7083,1,Y,No,16,4,2,924,0,30,6,1,38,12,3,17
42,No,Travel_Rarely,319,Research & Development,1,2,Technical Degree,1,4172,2,Male,34,3,2,Healthcare Representative,1,Divorced,15344,28811,0,Y,No,15,4,4,925,1,14,3,1,36,7,9,15
32,No,Non-Travel,1196,Sales,1,2,Medical,1,4175,1,Female,91,2,4,Manufacturing Director,3,Married,16082,6899,0,Y,No,19,3,3,926,1,39,3,3,28,15,13,13
49,No,Non-Travel,701,Sales,6,4,Human Resources,1,4177,3,Male,69,4,3,Manufacturing Director,3,Divorced,5822,7578,3,Y,Yes,20,3,1,927,1,27,2,4,10,0,0,14
36,No,Travel_Rarely,1348,Sales,28,2,Technical Degree,1,4180,4,Female,66,3,3,Healthcare Representative,4,Married,5485,4043,6,Y,No,11,3,2,928,1,27,1,4,37,3,14,17
31,No,Non-Travel,682,Sales,11,1,Technical Degree,1,4182,3,Female,76,2,1,Laboratory Technician,2,Divorced,9679,26008,0,Y,No,13,4,2,929,2,38,3,1,28,6,0,17
31,No,Non-Travel,1435,Sales,20,3,Human Resources,1,4184,1,Female,52,2,5,Laboratory Technician,1,Divorced,16802,14787,8,Y,Yes,16,4,3,930,2,22,3,2,33,13,8,2
30,No,Travel_Frequently,904,Research & Development,26,4,Marketing,1,4187,1,Female,45,2,4,Laboratory Technician,1,Single,7025,25014,0,Y,Yes,20,3,1,931,2,15,4,3,17,16,3,15
53,No,Non-Travel,410,Sales,17,1,Marketing,1,4189,3,Female,37,4,2,Healthcare Representative,2,Single,5129,26235,1,Y,Yes,15,4,2,932,0,16,3,3,26,1,1,0
60,Yes,Non-Travel,371,Sales,20,3,Technical Degree,1,4192,1,Female,76,4,3,Sales Representative,2,Married,9559,29362,8,Y,Yes,19,3,1,933,0,0,0,4,23,13,3,4
54,No,Travel_Rarely,1482,Research & Development,7,2,Marketing,1,4194,2,Female,65,3,4,Sales Representative,1,Divorced,11682,23420,4,Y,No,11,4,3,934,3,21,1,3,32,13,9,5
35,No,Travel_Rarely,455,Research & Development,16,3,Other,1,4197,2,Female,64,2,2,Laboratory Technician,4,Married,11544,17422,8,Y,No,17,3,1,935,1,4,2,3,12,11,6,16
21,Yes,Travel_Frequently,957,Sales,29,3,Medical,1,4199,2,Female,33,1,1,Healthcare Representative,2,Single,19291,7938,6,Y,No,19,3,1,936,2,8,4,4,39,18,4,11
23,No,Travel_Frequently,1359,Sales,7,2,Human Resources,1,4202,4,Female,66,4,1,Manufacturing Director,2,Divorced,7504,21993,9,Y,No,13,4,4,937,3,32,3,2,2,8,12,3
50,No,Travel_Frequently,1189,Research & Development,5,4,Technical Degree,1,4204,4,Female,35,3,1,Sales Representative,1,Married,5374,19326,0,Y,Yes,16,3,4,938,3,21,6,3,10,10,9,1
46,No,Travel_Rarely,132,Sales,16,5,Other,1,4207,1,Male,39,4,3,Laboratory Technician,1,Single,16708,19746,1,Y,No,14,4,1,939,1,37,0,3,15,17,12,0
18,Yes,Travel_Rarely,518,Research & Development,22,3,Life Sciences,1,4209,1,Male,56,2,4,Laboratory Technician,1,Divorced,16339,25274,3,Y,No,18,4,3,940,0,15,5,3,4,17,1,12
39,Yes,Travel_Rarely,1465,Research & Development,23,2,Marketing,1,4212,3,Male,97,3,1,Manager,1,Divorced,13354,25700,8,Y,Yes,13,3,4,941,1,21,1,2,7,13,0,12
18,No,Non-Travel,453,Sales,20,3,Human Resources,1,4214,1,Male,73,2,4,Laboratory Technician,2,Divorced,18183,13561,9,Y,Yes,14,3,4,942,0,39,4,4,12,16,9,10
37,No,Travel_Rarely,628,Sales,3,1,Medical,1,4217,1,Male,50,2,1,Healthcare Representative,4,Married,11989,8310,3,Y,No,20,4,3,943,2,7,6,3,30,14,1,2
22,No,Travel_Frequently,1021,Sales,3,3,Human Resources,1,4219,2,Female,77,1,4,Sales Representative,2,Married,4388,22423,6,Y,No,14,3,3,944,1,6,3,4,8,17,15,6
23,No,Non-Travel,536,Research & Development,10,1,Human Resources,1,4222,1,Female,39,1,1,Healthcare Representative,1,Divorced,6078,2660,8,Y,No,16,4,4,945,1,15,1,2,37,17,4,15
30,No,Travel_Rarely,290,Sales,4,4,Life Sciences,1,4224,2,Male,42,2,5,Healthcare Representative,1,Divorced,15398,26644,1,Y,Yes,19,3,1,946,0,7,0,3,40,7,15,9
35,No,Non-Travel,601,Research & Development,5,1,Medical,1,4227,4,Male,55,1,5,Healthcare Representative,3,Single,5609,14448,3,Y,Yes,19,3,1,947,2,12,0,4,24,10,1,14
19,No,Non-Travel,1371,Research & Development,27,2,Medical,1,4229,1,Male,63,3,2,Manufacturing Director,2,Single,18605,11851,4,Y,No,14,4,2,948,0,16,6,2,16,17,5,11
18,No,Travel_Frequently,674,Sales,12,3,Marketing,1,4232,2,Female,52,1,3,Sales Executive,1,Married,9103,19439,9,Y,Yes,17,3,1,949,3,33,2,3,12,6,9,13
29,No,Non-Travel,1482,Sales,5,2,Human Resources,1,4234,3,Male,83,4,4,Manufacturing Director,1,Single,16358,10178,9,Y,No,16,4,3,950,3,10,6,1,3,17,11,8
34,Yes,Travel_Frequently,1107,Sales,2,4,Medical,1,4237,4,Male,52,2,4,Sales Representative,3,Divorced,16007,12083,4,Y,No,12,3,4,951,0,13,0,2,4,14,5,8
52,No,Travel_Rarely,482,Research & Development,6,5,Marketing,1,4239,2,Male,38,4,4,Laboratory Technician,3,Divorced,14353,22374,5,Y,No,18,4,2,952,1,19,1,2,5,9,1,10
18,Yes,Travel_Frequently,240,Research & Development,6,1,Technical Degree,1,4242,4,Female,52,4,4,Laboratory Technician,3,Married,5112,15812,8,Y,No,18,4,1,953,1,30,1,2,30,2,2,4
34,No,Travel_Frequently,268,Sales,9,3,Marketing,1,4244,1,Female,74,3,2,Sales Executive,3,Married,15281,25470,1,Y,Yes,11,3,1,954,3,3,2,4,28,0,8,15
40,No,Travel_Rarely,164,Sales,15,2,Medical,1,4247,4,Female,44,1,3,Healthcare Representative,2,Single,10835,8406,9,Y,No,15,3,3,955,2,34,5,2,25,16,9,1
57,No,Non-Travel,633,Sales,17,3,Human Resources,1,4249,1,Male,43,3,1,Manufacturing Director,1,Married,18765,2228,5,Y,No,17,3,1,956,0,33,3,4,10,7,6,10
49,No,Travel_Frequently,260,Research & Development,27,4,Other,1,4252,3,Female,59,3,4,Sales Executive,2,Divorced,16116,7706,2,Y,No,14,4,4,957,3,9,1,4,39,5,15,4
60,No,Travel_Rarely,243,Sales,24,2,Life Sciences,1,4254,1,Female,89,3,3,Sales Executive,1,Married,7213,17635,5,Y,Yes,18,4,1,958,2,19,3,1,16,7,15,13
43,No,Non-Travel,945,Sales,4,1,Life Sciences,1,4257,1,Female,48,2,3,Sales Representative,4,Married,16136,23246,7,Y,Yes,20,3,2,959,2,35,0,2,16,5,12,10
32,Yes,Travel_Rarely,158,Sales,5,4,Marketing,1,4259,3,Male,95,1,5,Sales Executive,2,Married,15116,27297,6,Y,No,18,3,2,960,0,8,5,1,5,18,11,3
28,No,Travel_Frequently,261,Sales,13,4,Human Resources,1,4262,4,Male,97,2,3,Sales Executive,3,Divorced,6331,12888,0,Y,No,13,3,4,961,2,33,4,2,40,12,7,6
37,No,Travel_Frequently,142,Sales,10,5,Human Resources,1,4264,3,Male,72,3,3,Laboratory Technician,1,Married,8001,18533,0,Y,Yes,15,3,2,962,1,18,3,1,38,17,6,0
42,Yes,Travel_Rarely,727,Sales,1,5,Marketing,1,4267,1,Female,90,1,3,Laboratory Technician,2,Divorced,10322,7820,2,Y,No,11,3,2,963,3,20,0,1,2,1,14,11
27,No,Non-Travel,1307,Research & Development,7,2,Human Resources,1,4269,4,Male,33,4,1,Sales Executive,2,Married,2833,20745,2,Y,No,16,3,4,964,1,33,6,2,24,4,10,7
57,Yes,Travel_Frequently,449,Research & Development,27,5,Medical,1,4271,2,Female,72,4,4,Sales Executive,1,Single,7932,14952,5,Y,Yes,14,3,4,965,0,25,2,2,0,11,7,14
39,No,Travel_Rarely,899,Research & Development,12,4,Other,1,4274,1,Female,81,4,1,Laboratory Technician,3,Single,8387,12846,8,Y,No,20,3,2,966,1,15,6,4,26,4,8,10
53,No,Non-Travel,222,Research & Development,25,3,Technical Degree,1,4276,1,Male,35,4,3,Sales Representative,4,Married,5881,29741,2,Y,Yes,17,4,2,967,1,26,5,1,29,9,12,13
26,No,Travel_Frequently,222,Research & Development,7,5,Human Resources,1,4279,4,Female,59,4,3,Sales Representative,4,Single,11579,5258,5,Y,Yes,12,4,1,968,0,36,6,1,34,10,7,17
51,No,Travel_Frequently,1179,Research & Development,23,2,Human Resources,1,4281,2,Male,63,4,5,Sales Executive,3,Single,11934,17588,4,Y,No,12,3,4,969,0,29,5,2,21,2,13,8
26,No,Non-Travel,773,Research & Development,14,2,Marketing,1,4284,2,Female,48,1,4,Laboratory Technician,3,Single,2880,22150,0,Y,Yes,13,3,2,970,2,10,1,3,19,0,8,17
57,Yes,Travel_Frequently,1404,Sales,26,4,Human Resources,1,4286,3,Male,64,2,2,Laboratory Technician,4,Single,3784,8366,8,Y,No,20,4,3,971,2,4,5,2,25,9,7,13
34,No,Travel_Frequently,752,Research & Development,19,3,Technical Degree,1,4289,2,Male,41,1,2,Sales Executive,2,Married,15809,8393,7,Y,No,19,4,3,972,3,17,4,1,25,9,13,10
41,No,Non-Travel,1058,Research & Development,22,1,Medical,1,4291,1,Male,67,3,3,Sales Executive,3,Divorced,19238,14175,2,Y,No,11,3,1,973,2,0,5,1,33,4,15,6
57,No,Non-Travel,897,Sales,5,1,Technical Degree,1,4294,4,Female,51,3,4,Sales Representative,2,Divorced,2401,23626,3,Y,No,18,4,4,974,3,30,0,4,13,12,1,16
40,No,Travel_Rarely,1169,Research & Development,11,4,Marketing,1,4296,1,Female,90,1,4,Healthcare Representative,3,Single,6978,16867,4,Y,No,16,4,4,975,3,22,6,3,34,17,1,3
52,No,Non-Travel,203,Research & Development,25,4,Human Resources,1,4299,4,Male,38,1,5,Sales Executive,2,Single,7545,19394,5,Y,Yes,11,3,1,976,3,30,4,3,38,4,11,6
49,No,Travel_Frequently,417,Research & Development,18,2,Technical Degree,1,4301,2,Male,39,1,3,Sales Representative,1,Single,17046,22670,6,Y,No,12,4,2,977,1,4,3,4,12,13,9,4
21,No,Non-Travel,174,Sales,4,2,Marketing,1,4304,1,Female,56,3,4,Laboratory Technician,2,Single,16450,24762,1,Y,No,15,3,2,978,0,15,5,2,2,13,11,7
38,No,Travel_Frequently,148,Research & Development,12,4,Technical Degree,1,4306,2,Female,39,3,1,Manufacturing Director,1,Single,3395,25560,7,Y,Yes,11,4,2,979,3,13,5,2,2,2,7,13
25,No,Travel_Rarely,458,Research & Development,25,3,Human Resources,1,4309,4,Female,40,4,5,Sales Executive,1,Divorced,17468,5618,3,Y,Yes,13,4,1,980,2,26,4,1,0,9,7,14
48,No,Non-Travel,453,Sales,27,5,Marketing,1,4311,2,Male,54,1,2,Sales Representative,3,Divorced,18149,17333,1,Y,Yes,15,3,4,981,2,22,4,4,20,13,8,17
53,No,Travel_Frequently,275,Sales,11,4,Technical Degree,1,4314,4,Female,42,2,4,Laboratory Technician,1,Single,3129,11557,9,Y,No,18,3,4,982,2,23,0,2,17,2,10,11
36,Yes,Travel_Frequently,1258,Sales,9,5,Life Sciences,1,4316,1,Male,61,3,1,Laboratory Technician,2,Married,15918,3008,4,Y,Yes,17,4,2,983,1,1,6,2,7,0,5,7
46,No,Travel_Rarely,134,Sales,16,3,Other,1,4319,1,Male,62,2,3,Manufacturing Director,4,Married,7810,21479,6,Y,Yes,18,3,2,984,0,32,5,3,24,16,8,3
22,No,Travel_Rarely,1042,Sales,24,4,Technical Degree,1,4321,3,Male,46,4,4,Laboratory Technician,3,Married,16669,6473,2,Y,Yes,15,3,4,985,1,20,2,4,26,4,13,8
53,Yes,Travel_Frequently,1398,Sales,28,1,Medical,1,4324,2,Female,55,3,1,Sales Executive,1,Single,14318,12553,9,Y,No,12,3,1,986,1,28,1,2,1,16,11,13
47,Yes,Travel_Rarely,539,Sales,20,2,Medical,1,4326,4,Female,59,4,3,Laboratory Technician,3,Divorced,11357,11112,7,Y,Yes,16,3,1,987,0,17,2,2,26,13,13,2
53,No,Non-Travel,1032,Research & Development,20,2,Other,1,4329,2,Male,90,1,1,Manufacturing Director,4,Single,10462,11735,8,Y,No,19,4,3,988,1,11,0,3,30,8,10,9
24,No,Non-Travel,510,Research & Development,29,2,Other,1,4331,1,Male,54,4,1,Laboratory Technician,1,Married,17943,22824,0,Y,No,17,3,2,989,3,24,2,2,32,14,1,0
23,No,Travel_Rarely,836,Sales,28,5,Marketing,1,4334,1,Male,33,4,3,Healthcare Representative,1,Married,2220,3861,9,Y,Yes,15,3,4,990,3,27,0,4,0,9,0,8
56,No,Non-Travel,1281,Sales,20,3,Other,1,4336,4,Male,36,2,2,Laboratory Technician,2,Divorced,2027,27010,7,Y,No,12,4,1,991,0,14,4,1,19,17,6,5
21,No,Travel_Frequently,438,Research & Development,5,2,Human Resources,1,4339,1,Male,53,4,1,Manufacturing Director,2,Married,2054,23998,4,Y,Yes,16,3,3,992,2,8,4,2,5,18,13,6
20,No,Non-Travel,644,Research & Development,15,4,Technical Degree,1,4341,4,Male,77,4,5,Sales Executive,1,Single,11766,23189,9,Y,No,13,3,1,993,1,25,3,1,2,12,13,13
28,No,Travel_Rarely,970,Sales,8,2,Medical,1,4344,4,Male,57,4,3,Sales Representative,4,Married,13225,18257,3,Y,No,16,4,3,994,2,14,6,3,38,4,3,9
30,No,Travel_Frequently,1340,Research & Development,24,5,Life Sciences,1,4346,1,Female,45,4,3,Healthcare Representative,2,Married,8010,14944,3,Y,Yes,11,3,4,995,0,33,6,1,21,17,12,9
29,No,Travel_Frequently,1455,Sales,29,1,Human Resources,1,4349,2,Female,95,2,2,Sales Executive,4,Married,6315,26264,0,Y,Yes,19,3,2,996,1,33,4,1,3,6,6,7
43,No,Travel_Rarely,938,Research & Development,5,1,Marketing,1,4351,4,Male,79,2,2,Sales Representative,1,Married,19590,13768,8,Y,No,15,4,2,997,2,28,2,2,24,2,13,3
55,No,Travel_Frequently,172,Research & Development,16,1,Marketing,1,4354,1,Male,42,4,4,Sales Executive,4,Divorced,8065,17679,2,Y,No,12,4,1,998,0,14,3,2,17,11,15,3
39,No,Travel_Frequently,280,Sales,28,1,Human Resources,1,4356,2,Male,36,2,2,Healthcare Representative,4,Single,10516,15003,3,Y,Yes,12,4,1,999,3,34,4,1,32,5,5,9
22,Yes,Travel_Rarely,649,Sales,9,2,Life Sciences,1,4358,1,Male,98,4,2,Sales Executive,1,Divorced,8171,16008,1,Y,Yes,20,4,3,1000,0,1,5,4,40,4,5,8
29,No,Non-Travel,279,Sales,19,5,Other,1,4361,3,Male,85,4,1,Laboratory Technician,2,Married,6430,29133,5,Y,No,11,4,2,1001,3,28,4,4,1,1,12,15
47,No,Travel_Frequently,1046,Research & Development,7,4,Human Resources,1,4363,2,Female,59,2,2,Manufacturing Director,3,Married,16176,19902,9,Y,Yes,15,3,2,1002,3,0,5,4,21,12,5,2
47,No,Travel_Rarely,553,Research & Development,24,2,Marketing,1,4366,3,Female,60,1,4,Manufacturing Director,4,Single,18470,13758,4,Y,Yes,15,3,3,1003,1,14,1,3,17,16,5,4
21,Yes,Travel_Rarely,1353,Sales,22,2,Marketing,1,4368,1,Male,55,4,1,Sales Executive,2,Single,7583,9793,4,Y,No,18,3,3,1004,2,39,3,2,9,0,9,1
60,No,Travel_Rarely,1163,Sales,17,1,Other,1,4371,1,Female,75,1,1,Healthcare Representative,3,Married,3951,10639,3,Y,No,20,3,3,1005,2,4,1,2,30,4,15,4
35,No,Non-Travel,431,Sales,18,3,Marketing,1,4373,1,Male,60,2,5,Sales Executive,3,Single,17935,16637,5,Y,No,20,4,2,1006,2,17,5,2,32,17,8,16
32,Yes,Travel_Rarely,1091,Sales,10,1,Medical,1,4376,2,Female,38,2,5,Manufacturing Director,1,Divorced,16103,11821,6,Y,Yes,14,4,3,1007,2,29,1,3,24,18,9,7
27,No,Non-Travel,513,Sales,20,3,Other,1,4378,4,Female,85,2,4,Sales Executive,2,Divorced,4497,13250,3,Y,No,11,3,4,1008,2,22,3,4,28,15,13,1
24,No,Travel_Rarely,1279,Research & Development,14,4,Technical Degree,1,4381,2,Male,100,2,1,Healthcare Representative,3,Married,2502,29105,2,Y,Yes,16,3,2,1009,2,35,1,3,4,13,6,0
25,Yes,Travel_Frequently,1468,Sales,3,2,Other,1,4383,4,Male,57,2,4,Manager,1,Divorced,12552,8100,0,Y,No,12,4,2,1010,3,28,0,1,35,13,2,0
21,No,Travel_Rarely,348,Sales,3,3,Medical,1,4386,1,Male,68,2,2,Sales Representative,4,Married,3711,18893,0,Y,No,14,4,1,1011,3,1,2,4,29,16,10,12
39,No,Travel_Rarely,208,Sales,12,3,Marketing,1,4388,4,Male,44,4,5,Healthcare Representative,3,Divorced,11206,3660,1,Y,Yes,15,4,1,1012,2,15,5,1,27,5,15,16
23,No,Travel_Frequently,1092,Sales,24,3,Life Sciences,1,4391,2,Female,85,1,1,Healthcare Representative,2,Divorced,5121,21020,3,Y,No,12,4,3,1013,3,5,3,2,10,11,3,13
